63czujnik1,40.03, czujnik2,20.05, czujnik3,21.55
czujnik1,20.44, czujnik2,20.77, czujnik3,19.85
czujnik1,20.46, czujnik2,20.03, czujnik3,19.40
czujnik1,20.85, czujnik2,20.82, czujnik3,19.35
czujnik1,19.83, czujnik2,20.77, czujnik3,19.34
czujnik1,20.41, czujnik2,20.71, czujnik3,19.80
czujnik1,20.49, czujnik2,22.55, czujnik3,23.66
czujnik1,21.84, czujnik2,23.88, czujnik3,25.92
czujnik1,38.64, czujnik2,38.71, czujnik3,20.27
czujnik1,39.18, czujnik2,38.57, czujnik3,19.03
czujnik1,23.83, czujnik2,24.61, czujnik3,19.05
czujnik1,23.04, czujnik2,37.82, czujnik3,19.05
czujnik1,24.56, czujnik2,38.66, czujnik3,19.44
czujnik1,25.03, czujnik2,38.16, czujnik3,19.85
czujnik1,39.17, czujnik2,38.72, czujnik3,19.71
czujnik1,38.74, czujnik2,38.71, czujnik3,21.50
czujnik1,38.64, czujnik2,38.76, czujnik3,21.50
czujnik1,26.68, czujnik2,38.61, czujnik3,23.55
czujnik1,25.94, czujnik2,38.27, czujnik3,20.58
czujnik1,38.74, czujnik2,39.12, czujnik3,19.91
czujnik1,22.45, czujnik2,20.56, czujnik3,19.10
czujnik1,20.54, czujnik2,20.51, czujnik3,19.56
czujnik1,23.45, czujnik2,20.15, czujnik3,20.17
czujnik1,39.17, czujnik2,38.69, czujnik3,21.04
czujnik1,39.05, czujnik2,38.71, czujnik3,22.67
czujnik1,25.39, czujnik2,38.55, czujnik3,24.68
czujnik1,23.01, czujnik2,23.11, czujnik3,23.66
czujnik1,22.14, czujnik2,22.18, czujnik3,20.68
czujnik1,22.02, czujnik2,20.92, czujnik3,19.81
czujnik1,22.55, czujnik2,21.22, czujnik3,20.22
czujnik1,21.73, czujnik2,21.33, czujnik3,19.71
czujnik1,22.13, czujnik2,21.73, czujnik3,20.27
czujnik1,21.63, czujnik2,21.73, czujnik3,20.73
czujnik1,21.72, czujnik2,22.96, czujnik3,21.16
czujnik1,21.72, czujnik2,21.77, czujnik3,20.63
czujnik1,22.18, czujnik2,22.62, czujnik3,21.58
czujnik1,22.09, czujnik2,22.70, czujnik3,21.60
czujnik1,21.33, czujnik2,22.13, czujnik3,21.14
czujnik1,21.33, czujnik2,23.04, czujnik3,21.04
czujnik1,21.73, czujnik2,22.96, czujnik3,21.60
czujnik1,21.62, czujnik2,22.23, czujnik3,21.60
czujnik1,21.73, czujnik2,22.07, czujnik3,20.68
czujnik1,22.14, czujnik2,23.42, czujnik3,38.16
czujnik1,23.47, czujnik2,20.05, czujnik3,38.23
czujnik1,21.28, czujnik2,20.44, czujnik3,20.27
czujnik1,22.94, czujnik2,20.26, czujnik3,20.22
czujnik1,23.35, czujnik2,21.68, czujnik3,20.51
czujnik1,39.20, czujnik2,21.63, czujnik3,20.22
czujnik1,24.54, czujnik2,21.22, czujnik3,20.63
czujnik1,39.20, czujnik2,20.70, czujnik3,20.68
czujnik1,40.02, czujnik2,20.82, czujnik3,22.28
czujnik1,39.63, czujnik2,22.98, czujnik3,21.50
czujnik1,39.10, czujnik2,20.82, czujnik3,20.20
czujnik1,39.63, czujnik2,20.31, czujnik3,20.63
czujnik1,23.42, czujnik2,20.87, czujnik3,21.41
czujnik1,23.42, czujnik2,20.41, czujnik3,20.68
czujnik1,21.28, czujnik2,20.39, czujnik3,21.09
czujnik1,22.19, czujnik2,38.64, czujnik3,38.28
czujnik1,23.01, czujnik2,20.87, czujnik3,22.69
czujnik1,21.77, czujnik2,20.87, czujnik3,20.63
czujnik1,23.37, czujnik2,20.44, czujnik3,22.79
czujnik1,22.64, czujnik2,20.71, czujnik3,21.51
