1czujnik1,16.62, czujnik2,17.14, czujnik3,19.00
czujnik1,16.16, czujnik2,17.53, czujnik3,18.59
czujnik1,16.63, czujnik2,39.27, czujnik3,18.18
czujnik1,16.16, czujnik2,17.60, czujnik3,19.06
czujnik1,16.63, czujnik2,16.77, czujnik3,19.10
czujnik1,16.62, czujnik2,16.77, czujnik3,19.06
czujnik1,17.07, czujnik2,17.13, czujnik3,19.86
czujnik1,16.17, czujnik2,18.40, czujnik3,19.42
czujnik1,16.97, czujnik2,18.86, czujnik3,20.31
czujnik1,17.02, czujnik2,17.18, czujnik3,19.12
czujnik1,16.21, czujnik2,16.79, czujnik3,19.10
czujnik1,16.26, czujnik2,16.77, czujnik3,19.56
czujnik1,16.26, czujnik2,17.64, czujnik3,20.78
czujnik1,16.26, czujnik2,16.38, czujnik3,18.69
czujnik1,16.72, czujnik2,16.84, czujnik3,17.47
czujnik1,16.33, czujnik2,17.28, czujnik3,20.03
czujnik1,15.97, czujnik2,18.10, czujnik3,18.76
czujnik1,15.92, czujnik2,16.87, czujnik3,18.79
czujnik1,15.90, czujnik2,17.30, czujnik3,17.11
czujnik1,15.92, czujnik2,18.11, czujnik3,17.53
czujnik1,15.54, czujnik2,16.43, czujnik3,17.13
czujnik1,15.56, czujnik2,18.55, czujnik3,16.70
czujnik1,15.51, czujnik2,44.83, czujnik3,16.70
czujnik1,15.14, czujnik2,16.48, czujnik3,15.46
czujnik1,15.15, czujnik2,16.51, czujnik3,16.38
czujnik1,16.02, czujnik2,17.89, czujnik3,17.77
czujnik1,14.64, czujnik2,17.60, czujnik3,18.79
czujnik1,16.68, czujnik2,16.97, czujnik3,16.55
czujnik1,16.12, czujnik2,17.30, czujnik3,18.44
czujnik1,16.22, czujnik2,18.71, czujnik3,19.81
czujnik1,18.47, czujnik2,16.67, czujnik3,22.91
czujnik1,18.52, czujnik2,17.14, czujnik3,38.42
czujnik1,19.34, czujnik2,17.53, czujnik3,19.10
czujnik1,18.86, czujnik2,17.89, czujnik3,23.57
czujnik1,19.64, czujnik2,17.91, czujnik3,37.59
czujnik1,17.09, czujnik2,17.45, czujnik3,23.62
czujnik1,16.17, czujnik2,21.02, czujnik3,20.54
czujnik1,16.11, czujnik2,20.56, czujnik3,16.19
czujnik1,16.87, czujnik2,23.88, czujnik3,16.96
czujnik1,16.79, czujnik2,16.63, czujnik3,37.91
czujnik1,16.73, czujnik2,16.62, czujnik3,18.59
czujnik1,16.73, czujnik2,15.82, czujnik3,22.24
czujnik1,16.68, czujnik2,17.09, czujnik3,18.30
czujnik1,17.64, czujnik2,15.90, czujnik3,16.60
czujnik1,38.15, czujnik2,16.38, czujnik3,24.13
czujnik1,20.61, czujnik2,15.95, czujnik3,22.81
czujnik1,38.61, czujnik2,15.49, czujnik3,16.60
czujnik1,20.20, czujnik2,15.14, czujnik3,22.55
czujnik1,18.21, czujnik2,17.64, czujnik3,38.78
czujnik1,16.56, czujnik2,18.50, czujnik3,37.87
czujnik1,18.15, czujnik2,16.31, czujnik3,16.58
czujnik1,16.99, czujnik2,15.87, czujnik3,37.52
czujnik1,22.24, czujnik2,15.80, czujnik3,20.70
czujnik1,16.56, czujnik2,16.12, czujnik3,21.65
czujnik1,15.71, czujnik2,16.77, czujnik3,17.01
czujnik1,16.07, czujnik2,16.26, czujnik3,25.61
czujnik1,14.73, czujnik2,21.99, czujnik3,19.68
czujnik1,15.09, czujnik2,17.38, czujnik3,17.93
czujnik1,15.51, czujnik2,16.05, czujnik3,17.06
czujnik1,17.14, czujnik2,15.29, czujnik3,18.23
czujnik1,38.16, czujnik2,18.83, czujnik3,17.19
