8czujnik1,38.15, czujnik2,38.76, czujnik3,38.35
czujnik1,19.10, czujnik2,20.92, czujnik3,37.96
czujnik1,21.07, czujnik2,37.79, czujnik3,38.37
czujnik1,19.49, czujnik2,37.70, czujnik3,38.35
czujnik1,18.67, czujnik2,22.04, czujnik3,37.86
czujnik1,18.62, czujnik2,23.32, czujnik3,37.93
czujnik1,19.08, czujnik2,23.27, czujnik3,37.94
czujnik1,19.03, czujnik2,22.74, czujnik3,37.94
czujnik1,18.62, czujnik2,37.77, czujnik3,37.81
czujnik1,19.05, czujnik2,23.32, czujnik3,37.94
czujnik1,18.62, czujnik2,22.04, czujnik3,38.35
czujnik1,18.62, czujnik2,21.89, czujnik3,37.96
czujnik1,19.03, czujnik2,23.74, czujnik3,38.25
czujnik1,18.62, czujnik2,38.18, czujnik3,38.37
czujnik1,19.03, czujnik2,37.79, czujnik3,37.94
czujnik1,19.03, czujnik2,23.27, czujnik3,37.99
