7czujnik1,12.59, czujnik2,10.92, czujnik3,37.94
czujnik1,11.85, czujnik2,11.45, czujnik3,37.98
czujnik1,12.67, czujnik2,10.94, czujnik3,37.82
czujnik1,12.31, czujnik2,11.34, czujnik3,37.55
czujnik1,12.21, czujnik2,11.09, czujnik3,37.94
czujnik1,12.26, czujnik2,10.58, czujnik3,37.52
czujnik1,14.00, czujnik2,10.58, czujnik3,37.87
czujnik1,12.82, czujnik2,11.09, czujnik3,37.57
czujnik1,11.85, czujnik2,11.56, czujnik3,37.55
czujnik1,13.13, czujnik2,10.99, czujnik3,37.52
czujnik1,12.31, czujnik2,11.04, czujnik3,37.87
czujnik1,12.36, czujnik2,11.50, czujnik3,38.35
czujnik1,13.54, czujnik2,11.60, czujnik3,37.53
czujnik1,12.31, czujnik2,11.04, czujnik3,37.93
czujnik1,12.31, czujnik2,11.09, czujnik3,37.82
czujnik1,12.40, czujnik2,11.14, czujnik3,37.91
czujnik1,11.90, czujnik2,10.78, czujnik3,37.53
czujnik1,11.90, czujnik2,10.60, czujnik3,37.93
czujnik1,11.90, czujnik2,11.04, czujnik3,37.82
czujnik1,12.41, czujnik2,11.11, czujnik3,37.93
czujnik1,11.90, czujnik2,11.62, czujnik3,37.91
czujnik1,11.50, czujnik2,11.51, czujnik3,37.53
czujnik1,11.50, czujnik2,11.05, czujnik3,37.41
czujnik1,12.01, czujnik2,11.09, czujnik3,37.57
czujnik1,11.90, czujnik2,11.14, czujnik3,37.52
czujnik1,11.85, czujnik2,10.68, czujnik3,37.94
czujnik1,13.13, czujnik2,11.00, czujnik3,37.82
czujnik1,11.96, czujnik2,11.14, czujnik3,37.94
czujnik1,12.26, czujnik2,11.11, czujnik3,37.53
czujnik1,13.13, czujnik2,11.00, czujnik3,37.53
czujnik1,11.48, czujnik2,11.04, czujnik3,37.43
czujnik1,11.60, czujnik2,11.12, czujnik3,37.94
czujnik1,13.13, czujnik2,11.56, czujnik3,37.53
czujnik1,12.31, czujnik2,11.05, czujnik3,37.53
czujnik1,12.31, czujnik2,11.09, czujnik3,37.43
czujnik1,12.01, czujnik2,11.16, czujnik3,37.53
czujnik1,12.31, czujnik2,11.21, czujnik3,37.52
czujnik1,11.90, czujnik2,11.04, czujnik3,37.52
czujnik1,11.90, czujnik2,11.05, czujnik3,37.84
czujnik1,12.41, czujnik2,10.70, czujnik3,37.53
czujnik1,11.50, czujnik2,11.62, czujnik3,37.94
czujnik1,11.90, czujnik2,11.05, czujnik3,37.94
czujnik1,12.72, czujnik2,11.04, czujnik3,38.23
czujnik1,12.41, czujnik2,11.14, czujnik3,37.94
czujnik1,11.50, czujnik2,11.09, czujnik3,37.94
czujnik1,12.31, czujnik2,11.05, czujnik3,37.99
czujnik1,11.85, czujnik2,11.00, czujnik3,37.43
czujnik1,11.55, czujnik2,11.14, czujnik3,37.94
czujnik1,12.31, czujnik2,11.62, czujnik3,37.53
czujnik1,12.31, czujnik2,11.00, czujnik3,37.94
czujnik1,11.89, czujnik2,11.09, czujnik3,37.84
czujnik1,12.02, czujnik2,11.56, czujnik3,37.52
czujnik1,11.50, czujnik2,11.62, czujnik3,37.94
czujnik1,13.13, czujnik2,11.46, czujnik3,37.93
czujnik1,12.30, czujnik2,11.41, czujnik3,37.41
czujnik1,12.01, czujnik2,11.51, czujnik3,37.57
czujnik1,13.57, czujnik2,10.70, czujnik3,37.53
czujnik1,11.96, czujnik2,11.51, czujnik3,37.96
