6czujnik1,39.52, czujnik2,39.46, czujnik3,37.82
czujnik1,39.40, czujnik2,39.03, czujnik3,38.27
czujnik1,40.36, czujnik2,39.40, czujnik3,37.82
czujnik1,39.06, czujnik2,38.62, czujnik3,38.13
czujnik1,39.54, czujnik2,39.08, czujnik3,37.81
czujnik1,39.37, czujnik2,38.62, czujnik3,38.67
czujnik1,39.10, czujnik2,38.95, czujnik3,37.79
czujnik1,39.52, czujnik2,38.62, czujnik3,38.11
czujnik1,39.52, czujnik2,38.62, czujnik3,38.67
czujnik1,39.37, czujnik2,38.61, czujnik3,38.27
czujnik1,40.36, czujnik2,38.06, czujnik3,38.21
czujnik1,39.90, czujnik2,39.06, czujnik3,29.78
czujnik1,39.13, czujnik2,39.93, czujnik3,38.27
czujnik1,38.96, czujnik2,39.03, czujnik3,37.86
czujnik1,39.10, czujnik2,42.45, czujnik3,38.21
czujnik1,39.08, czujnik2,38.62, czujnik3,37.74
czujnik1,39.95, czujnik2,39.06, czujnik3,37.84
czujnik1,40.24, czujnik2,39.95, czujnik3,37.84
czujnik1,39.98, czujnik2,38.54, czujnik3,37.84
czujnik1,38.64, czujnik2,39.08, czujnik3,37.74
czujnik1,38.66, czujnik2,41.22, czujnik3,37.84
czujnik1,39.81, czujnik2,38.66, czujnik3,37.84
czujnik1,39.47, czujnik2,39.00, czujnik3,37.81
czujnik1,42.74, czujnik2,39.08, czujnik3,37.69
czujnik1,41.17, czujnik2,39.95, czujnik3,38.25
czujnik1,39.83, czujnik2,39.05, czujnik3,38.23
czujnik1,39.95, czujnik2,39.39, czujnik3,38.25
czujnik1,39.93, czujnik2,39.49, czujnik3,38.15
czujnik1,39.93, czujnik2,39.52, czujnik3,38.20
czujnik1,39.83, czujnik2,40.36, czujnik3,38.20
czujnik1,40.31, czujnik2,39.42, czujnik3,38.21
czujnik1,39.10, czujnik2,39.08, czujnik3,37.70
czujnik1,38.67, czujnik2,39.08, czujnik3,38.27
czujnik1,39.47, czujnik2,39.49, czujnik3,38.23
czujnik1,39.54, czujnik2,39.39, czujnik3,38.21
czujnik1,39.13, czujnik2,39.49, czujnik3,38.10
czujnik1,40.29, czujnik2,38.21, czujnik3,37.81
czujnik1,40.22, czujnik2,39.08, czujnik3,37.81
czujnik1,42.70, czujnik2,38.52, czujnik3,38.23
czujnik1,39.52, czujnik2,38.23, czujnik3,37.72
czujnik1,41.11, czujnik2,38.62, czujnik3,38.20
czujnik1,39.47, czujnik2,39.08, czujnik3,37.81
czujnik1,39.12, czujnik2,38.98, czujnik3,38.27
czujnik1,39.52, czujnik2,39.08, czujnik3,37.76
czujnik1,39.06, czujnik2,38.62, czujnik3,37.81
czujnik1,39.81, czujnik2,38.62, czujnik3,38.27
czujnik1,39.52, czujnik2,38.98, czujnik3,38.25
czujnik1,39.10, czujnik2,39.12, czujnik3,37.72
czujnik1,39.52, czujnik2,38.66, czujnik3,38.23
czujnik1,39.00, czujnik2,38.64, czujnik3,38.25
czujnik1,40.75, czujnik2,38.98, czujnik3,38.21
czujnik1,39.10, czujnik2,39.10, czujnik3,37.74
czujnik1,38.66, czujnik2,40.00, czujnik3,37.84
czujnik1,39.03, czujnik2,39.08, czujnik3,37.84
czujnik1,38.66, czujnik2,38.08, czujnik3,37.86
czujnik1,38.71, czujnik2,38.61, czujnik3,37.72
czujnik1,39.06, czujnik2,38.64, czujnik3,37.82
czujnik1,38.96, czujnik2,39.12, czujnik3,38.21
czujnik1,39.54, czujnik2,38.52, czujnik3,38.21
