9czujnik1,39.63, czujnik2,5.78, czujnik3,3.95
czujnik1,0.00, czujnik2,39.59, czujnik3,3.38
czujnik1,107.94, czujnik2,9.88, czujnik3,3.42
czujnik1,0.00, czujnik2,39.61, czujnik3,3.44
czujnik1,43.69, czujnik2,39.25, czujnik3,4.32
czujnik1,143.74, czujnik2,39.25, czujnik3,3.54
czujnik1,46.29, czujnik2,39.25, czujnik3,3.55
czujnik1,40.46, czujnik2,39.52, czujnik3,3.96
czujnik1,40.02, czujnik2,39.71, czujnik3,4.42
czujnik1,47.86, czujnik2,39.69, czujnik3,3.89
czujnik1,40.85, czujnik2,39.15, czujnik3,3.86
czujnik1,40.03, czujnik2,9.10, czujnik3,3.96
czujnik1,77.09, czujnik2,39.69, czujnik3,3.96
czujnik1,40.77, czujnik2,9.91, czujnik3,4.35
czujnik1,51.09, czujnik2,39.69, czujnik3,3.89
czujnik1,50.66, czujnik2,9.59, czujnik3,4.30
