2czujnik1,38.15, czujnik2,39.59, czujnik3,38.37
czujnik1,38.47, czujnik2,38.69, czujnik3,37.94
czujnik1,38.13, czujnik2,39.93, czujnik3,37.96
czujnik1,38.18, czujnik2,38.25, czujnik3,37.86
czujnik1,37.74, czujnik2,46.79, czujnik3,37.98
czujnik1,38.04, czujnik2,38.66, czujnik3,37.96
czujnik1,38.15, czujnik2,45.94, czujnik3,37.59
czujnik1,37.74, czujnik2,39.61, czujnik3,37.84
czujnik1,38.10, czujnik2,42.26, czujnik3,37.98
czujnik1,37.64, czujnik2,40.05, czujnik3,38.33
czujnik1,37.72, czujnik2,39.03, czujnik3,37.98
czujnik1,37.74, czujnik2,38.67, czujnik3,37.91
czujnik1,37.74, czujnik2,39.57, czujnik3,37.93
czujnik1,38.08, czujnik2,39.95, czujnik3,38.38
czujnik1,37.74, czujnik2,38.16, czujnik3,37.96
czujnik1,38.21, czujnik2,38.67, czujnik3,38.27
czujnik1,38.15, czujnik2,38.69, czujnik3,39.18
czujnik1,37.65, czujnik2,38.25, czujnik3,38.74
czujnik1,38.15, czujnik2,38.16, czujnik3,37.98
czujnik1,37.74, czujnik2,38.27, czujnik3,37.87
czujnik1,38.15, czujnik2,39.59, czujnik3,38.37
czujnik1,38.04, czujnik2,43.10, czujnik3,37.99
czujnik1,37.74, czujnik2,40.00, czujnik3,37.98
czujnik1,38.16, czujnik2,38.66, czujnik3,37.84
czujnik1,38.61, czujnik2,39.12, czujnik3,37.98
czujnik1,38.04, czujnik2,38.21, czujnik3,38.38
czujnik1,38.15, czujnik2,38.50, czujnik3,37.98
czujnik1,37.74, czujnik2,38.67, czujnik3,38.69
czujnik1,37.74, czujnik2,40.09, czujnik3,38.79
czujnik1,38.06, czujnik2,37.81, czujnik3,37.98
czujnik1,38.13, czujnik2,39.03, czujnik3,38.38
czujnik1,37.76, czujnik2,38.67, czujnik3,38.28
czujnik1,37.76, czujnik2,38.71, czujnik3,38.38
czujnik1,37.65, czujnik2,39.54, czujnik3,37.98
czujnik1,37.74, czujnik2,38.55, czujnik3,37.93
czujnik1,37.76, czujnik2,39.57, czujnik3,37.45
czujnik1,38.13, czujnik2,39.13, czujnik3,37.98
czujnik1,38.50, czujnik2,38.67, czujnik3,39.20
czujnik1,38.16, czujnik2,39.42, czujnik3,38.78
czujnik1,37.76, czujnik2,39.10, czujnik3,38.69
czujnik1,38.16, czujnik2,39.57, czujnik3,37.98
czujnik1,38.04, czujnik2,39.61, czujnik3,38.78
czujnik1,38.15, czujnik2,38.15, czujnik3,38.38
czujnik1,37.76, czujnik2,39.57, czujnik3,38.27
czujnik1,38.16, czujnik2,39.10, czujnik3,37.94
czujnik1,37.67, czujnik2,39.08, czujnik3,37.96
czujnik1,38.16, czujnik2,39.51, czujnik3,37.91
czujnik1,38.15, czujnik2,38.69, czujnik3,37.86
czujnik1,37.74, czujnik2,39.61, czujnik3,38.33
czujnik1,37.64, czujnik2,39.54, czujnik3,38.32
czujnik1,38.18, czujnik2,39.40, czujnik3,37.98
czujnik1,38.15, czujnik2,38.23, czujnik3,38.25
czujnik1,37.74, czujnik2,39.06, czujnik3,38.78
czujnik1,38.06, czujnik2,45.22, czujnik3,37.98
czujnik1,38.16, czujnik2,38.59, czujnik3,37.93
czujnik1,37.74, czujnik2,39.10, czujnik3,38.25
czujnik1,37.76, czujnik2,38.23, czujnik3,37.93
czujnik1,38.04, czujnik2,39.12, czujnik3,38.37
czujnik1,38.15, czujnik2,38.61, czujnik3,37.99
