3czujnik1,38.20, czujnik2,38.67, czujnik3,20.60
czujnik1,38.57, czujnik2,39.03, czujnik3,18.91
czujnik1,38.16, czujnik2,37.81, czujnik3,18.52
czujnik1,38.11, czujnik2,37.81, czujnik3,18.49
czujnik1,38.03, czujnik2,38.69, czujnik3,18.91
czujnik1,38.16, czujnik2,39.01, czujnik3,18.91
czujnik1,38.15, czujnik2,38.23, czujnik3,18.91
czujnik1,38.15, czujnik2,38.67, czujnik3,18.96
czujnik1,37.64, czujnik2,39.59, czujnik3,19.35
czujnik1,38.18, czujnik2,38.11, czujnik3,19.35
czujnik1,38.57, czujnik2,39.12, czujnik3,18.50
czujnik1,38.16, czujnik2,38.69, czujnik3,18.89
czujnik1,38.47, czujnik2,38.21, czujnik3,19.32
czujnik1,38.15, czujnik2,38.13, czujnik3,18.95
czujnik1,38.13, czujnik2,24.81, czujnik3,19.37
czujnik1,38.15, czujnik2,38.69, czujnik3,18.95
czujnik1,38.08, czujnik2,38.69, czujnik3,18.96
czujnik1,38.20, czujnik2,39.03, czujnik3,19.78
