5czujnik1,39.20, czujnik2,6.14, czujnik3,4.78
czujnik1,40.85, czujnik2,6.19, czujnik3,4.83
czujnik1,40.36, czujnik2,6.14, czujnik3,4.73
czujnik1,40.00, czujnik2,6.09, czujnik3,4.37
czujnik1,39.18, czujnik2,6.14, czujnik3,4.68
czujnik1,39.59, czujnik2,6.19, czujnik3,4.76
czujnik1,39.88, czujnik2,6.19, czujnik3,4.78
czujnik1,39.98, czujnik2,6.50, czujnik3,4.66
czujnik1,42.06, czujnik2,6.19, czujnik3,4.78
czujnik1,39.49, czujnik2,6.19, czujnik3,4.78
czujnik1,39.59, czujnik2,6.09, czujnik3,4.83
czujnik1,39.18, czujnik2,6.60, czujnik3,4.61
czujnik1,40.00, czujnik2,6.19, czujnik3,4.78
czujnik1,40.32, czujnik2,6.19, czujnik3,4.78
czujnik1,39.59, czujnik2,6.07, czujnik3,4.76
