1czujnik1,38.15, czujnik2,18.15, czujnik3,16.33
czujnik1,37.67, czujnik2,16.84, czujnik3,20.90
czujnik1,37.79, czujnik2,17.24, czujnik3,18.38
czujnik1,37.79, czujnik2,17.65, czujnik3,18.37
czujnik1,37.81, czujnik2,18.06, czujnik3,16.33
czujnik1,38.10, czujnik2,17.64, czujnik3,18.79
czujnik1,38.21, czujnik2,19.34, czujnik3,18.38
czujnik1,38.20, czujnik2,17.64, czujnik3,19.23
czujnik1,37.76, czujnik2,16.82, czujnik3,15.94
czujnik1,37.69, czujnik2,18.04, czujnik3,20.09
czujnik1,38.18, czujnik2,18.06, czujnik3,17.98
czujnik1,38.15, czujnik2,18.04, czujnik3,17.98
czujnik1,37.79, czujnik2,18.04, czujnik3,15.92
czujnik1,37.69, czujnik2,16.82, czujnik3,18.03
czujnik1,37.77, czujnik2,16.82, czujnik3,17.57
czujnik1,37.81, czujnik2,16.84, czujnik3,38.78
czujnik1,38.13, czujnik2,17.23, czujnik3,19.20
czujnik1,37.69, czujnik2,17.64, czujnik3,20.48
czujnik1,38.18, czujnik2,17.65, czujnik3,20.90
czujnik1,37.74, czujnik2,17.24, czujnik3,18.38
czujnik1,37.81, czujnik2,17.23, czujnik3,17.98
czujnik1,37.64, czujnik2,17.64, czujnik3,15.51
czujnik1,37.79, czujnik2,17.23, czujnik3,18.44
czujnik1,38.21, czujnik2,17.64, czujnik3,18.84
czujnik1,37.81, czujnik2,17.23, czujnik3,20.90
czujnik1,37.65, czujnik2,17.64, czujnik3,19.27
czujnik1,37.77, czujnik2,17.23, czujnik3,18.79
czujnik1,38.18, czujnik2,17.65, czujnik3,19.59
czujnik1,37.76, czujnik2,17.64, czujnik3,17.57
czujnik1,37.70, czujnik2,17.64, czujnik3,18.79
czujnik1,37.79, czujnik2,17.64, czujnik3,20.48
czujnik1,37.76, czujnik2,17.64, czujnik3,22.07
czujnik1,37.79, czujnik2,17.65, czujnik3,39.27
czujnik1,37.67, czujnik2,17.23, czujnik3,22.19
czujnik1,37.81, czujnik2,17.65, czujnik3,18.84
