7czujnik1,23.98, czujnik2,23.57, czujnik3,36.28
czujnik1,25.70, czujnik2,29.05, czujnik3,25.56
czujnik1,24.49, czujnik2,37.52, czujnik3,37.24
czujnik1,38.69, czujnik2,37.55, czujnik3,32.76
czujnik1,25.41, czujnik2,37.81, czujnik3,30.95
czujnik1,27.70, czujnik2,37.55, czujnik3,28.79
czujnik1,25.14, czujnik2,25.53, czujnik3,38.47
czujnik1,25.46, czujnik2,37.13, czujnik3,28.35
czujnik1,27.13, czujnik2,28.49, czujnik3,30.49
czujnik1,26.38, czujnik2,37.11, czujnik3,29.12
czujnik1,27.59, czujnik2,41.04, czujnik3,38.47
czujnik1,26.17, czujnik2,37.96, czujnik3,38.10
czujnik1,25.75, czujnik2,37.86, czujnik3,30.09
czujnik1,24.98, czujnik2,27.36, czujnik3,29.93
czujnik1,25.87, czujnik2,30.56, czujnik3,38.10
czujnik1,24.91, czujnik2,30.65, czujnik3,29.51
czujnik1,25.34, czujnik2,28.03, czujnik3,37.69
czujnik1,24.98, czujnik2,25.46, czujnik3,37.18
czujnik1,24.52, czujnik2,30.10, czujnik3,37.69
czujnik1,27.43, czujnik2,31.89, czujnik3,35.31
czujnik1,25.82, czujnik2,37.89, czujnik3,29.25
czujnik1,25.09, czujnik2,31.45, czujnik3,27.06
czujnik1,27.23, czujnik2,36.73, czujnik3,28.33
czujnik1,25.00, czujnik2,29.01, czujnik3,30.80
czujnik1,24.52, czujnik2,30.10, czujnik3,30.07
czujnik1,25.49, czujnik2,29.76, czujnik3,38.40
czujnik1,25.49, czujnik2,30.20, czujnik3,29.15
czujnik1,25.00, czujnik2,38.42, czujnik3,28.06
czujnik1,25.49, czujnik2,32.23, czujnik3,30.17
czujnik1,24.34, czujnik2,37.60, czujnik3,37.09
czujnik1,24.37, czujnik2,28.32, czujnik3,28.44
czujnik1,24.74, czujnik2,38.88, czujnik3,28.86
czujnik1,24.29, czujnik2,37.86, czujnik3,28.95
czujnik1,25.19, czujnik2,32.26, czujnik3,30.09
czujnik1,24.74, czujnik2,29.86, czujnik3,28.84
czujnik1,25.10, czujnik2,38.44, czujnik3,28.45
czujnik1,25.56, czujnik2,37.89, czujnik3,28.55
