4czujnik1,19.56, czujnik2,22.14, czujnik3,37.99
czujnik1,37.81, czujnik2,38.25, czujnik3,19.51
czujnik1,38.18, czujnik2,24.61, czujnik3,20.37
czujnik1,38.08, czujnik2,38.21, czujnik3,21.21
czujnik1,38.20, czujnik2,40.05, czujnik3,28.16
czujnik1,37.77, czujnik2,25.34, czujnik3,37.82
czujnik1,38.21, czujnik2,39.52, czujnik3,20.34
czujnik1,22.02, czujnik2,38.64, czujnik3,20.32
czujnik1,37.81, czujnik2,22.40, czujnik3,20.73
czujnik1,22.18, czujnik2,24.03, czujnik3,37.84
czujnik1,38.18, czujnik2,38.20, czujnik3,19.91
czujnik1,38.13, czujnik2,39.10, czujnik3,37.52
czujnik1,38.64, czujnik2,39.44, czujnik3,37.93
czujnik1,38.62, czujnik2,21.28, czujnik3,26.36
czujnik1,39.05, czujnik2,23.78, czujnik3,20.37
czujnik1,21.62, czujnik2,21.28, czujnik3,19.95
czujnik1,38.23, czujnik2,24.08, czujnik3,20.37
czujnik1,38.59, czujnik2,22.09, czujnik3,21.09
czujnik1,38.23, czujnik2,23.32, czujnik3,37.94
czujnik1,38.54, czujnik2,23.74, czujnik3,37.52
czujnik1,38.66, czujnik2,21.99, czujnik3,28.16
czujnik1,37.79, czujnik2,21.70, czujnik3,20.68
czujnik1,38.18, czujnik2,21.68, czujnik3,29.30
czujnik1,38.08, czujnik2,23.38, czujnik3,21.19
czujnik1,26.99, czujnik2,21.17, czujnik3,37.52
