9czujnik1,0.00, czujnik2,38.62, czujnik3,27.77
czujnik1,25.36, czujnik2,38.62, czujnik3,26.38
czujnik1,24.90, czujnik2,38.21, czujnik3,26.79
czujnik1,24.85, czujnik2,38.95, czujnik3,27.72
czujnik1,24.95, czujnik2,39.03, czujnik3,38.15
czujnik1,24.88, czujnik2,39.97, czujnik3,28.81
czujnik1,25.20, czujnik2,39.95, czujnik3,28.81
czujnik1,25.20, czujnik2,39.44, czujnik3,29.30
czujnik1,25.31, czujnik2,39.01, czujnik3,37.77
czujnik1,25.29, czujnik2,39.51, czujnik3,37.87
czujnik1,25.97, czujnik2,39.06, czujnik3,37.84
czujnik1,25.54, czujnik2,38.95, czujnik3,28.08
czujnik1,26.09, czujnik2,39.39, czujnik3,26.75
czujnik1,25.36, czujnik2,38.64, czujnik3,38.21
czujnik1,25.66, czujnik2,38.62, czujnik3,27.21
czujnik1,24.85, czujnik2,38.52, czujnik3,27.30
czujnik1,25.36, czujnik2,38.61, czujnik3,27.62
czujnik1,25.32, czujnik2,39.08, czujnik3,26.73
czujnik1,26.46, czujnik2,39.97, czujnik3,37.84
czujnik1,26.07, czujnik2,38.47, czujnik3,37.84
czujnik1,25.78, czujnik2,39.03, czujnik3,27.62
czujnik1,25.36, czujnik2,39.06, czujnik3,26.73
czujnik1,25.66, czujnik2,38.62, czujnik3,26.75
czujnik1,24.44, czujnik2,38.52, czujnik3,26.90
czujnik1,25.00, czujnik2,38.64, czujnik3,27.67
czujnik1,25.41, czujnik2,38.20, czujnik3,38.20
czujnik1,25.31, czujnik2,38.16, czujnik3,27.62
czujnik1,24.90, czujnik2,38.55, czujnik3,37.82
czujnik1,24.98, czujnik2,38.62, czujnik3,38.11
czujnik1,25.34, czujnik2,38.16, czujnik3,27.21
czujnik1,24.88, czujnik2,38.62, czujnik3,37.89
czujnik1,25.26, czujnik2,39.42, czujnik3,27.72
czujnik1,25.75, czujnik2,39.05, czujnik3,38.13
czujnik1,24.93, czujnik2,39.06, czujnik3,27.16
czujnik1,25.65, czujnik2,39.06, czujnik3,28.84
czujnik1,25.19, czujnik2,38.50, czujnik3,28.54
czujnik1,25.77, czujnik2,39.01, czujnik3,27.57
czujnik1,24.93, czujnik2,38.62, czujnik3,38.30
czujnik1,24.49, czujnik2,39.12, czujnik3,26.45
czujnik1,24.13, czujnik2,38.55, czujnik3,26.96
czujnik1,25.00, czujnik2,39.08, czujnik3,38.10
czujnik1,24.22, czujnik2,26.11, czujnik3,26.84
czujnik1,24.88, czujnik2,39.10, czujnik3,26.38
czujnik1,24.08, czujnik2,39.01, czujnik3,26.07
czujnik1,25.03, czujnik2,38.21, czujnik3,38.15
czujnik1,24.57, czujnik2,25.71, czujnik3,26.43
czujnik1,24.51, czujnik2,38.23, czujnik3,38.23
czujnik1,24.52, czujnik2,38.57, czujnik3,38.25
czujnik1,24.63, czujnik2,38.62, czujnik3,25.97
czujnik1,24.98, czujnik2,39.06, czujnik3,28.03
czujnik1,24.90, czujnik2,38.62, czujnik3,27.19
