3czujnik1,37.53, czujnik2,38.04, czujnik3,26.04
czujnik1,38.40, czujnik2,37.55, czujnik3,25.17
czujnik1,37.55, czujnik2,38.01, czujnik3,26.43
czujnik1,39.15, czujnik2,38.01, czujnik3,25.68
czujnik1,37.55, czujnik2,37.89, czujnik3,26.96
czujnik1,37.99, czujnik2,37.55, czujnik3,26.45
czujnik1,37.98, czujnik2,37.57, czujnik3,27.26
czujnik1,38.28, czujnik2,38.01, czujnik3,26.97
czujnik1,38.38, czujnik2,38.37, czujnik3,25.27
czujnik1,37.98, czujnik2,38.89, czujnik3,26.45
czujnik1,38.38, czujnik2,37.55, czujnik3,26.02
czujnik1,38.27, czujnik2,37.55, czujnik3,26.12
czujnik1,37.98, czujnik2,37.43, czujnik3,26.12
czujnik1,37.99, czujnik2,37.99, czujnik3,26.85
czujnik1,38.79, czujnik2,37.98, czujnik3,25.58
czujnik1,38.69, czujnik2,38.45, czujnik3,37.65
czujnik1,38.37, czujnik2,38.35, czujnik3,28.62
czujnik1,38.37, czujnik2,38.49, czujnik3,37.50
czujnik1,38.38, czujnik2,38.01, czujnik3,26.85
czujnik1,37.89, czujnik2,37.99, czujnik3,26.55
czujnik1,37.94, czujnik2,37.94, czujnik3,25.70
