2czujnik1,38.16, czujnik2,40.02, czujnik3,17.38
czujnik1,38.15, czujnik2,25.46, czujnik3,22.31
czujnik1,38.01, czujnik2,38.25, czujnik3,21.94
czujnik1,38.57, czujnik2,38.16, czujnik3,23.16
czujnik1,38.11, czujnik2,38.25, czujnik3,22.24
czujnik1,37.76, czujnik2,25.05, czujnik3,23.16
czujnik1,38.06, czujnik2,37.79, czujnik3,21.94
czujnik1,38.15, czujnik2,38.15, czujnik3,22.35
czujnik1,38.15, czujnik2,38.25, czujnik3,21.43
czujnik1,38.20, czujnik2,38.25, czujnik3,21.94
czujnik1,37.64, czujnik2,38.71, czujnik3,20.70
czujnik1,38.21, czujnik2,38.16, czujnik3,20.31
