1czujnik1,38.74, czujnik2,28.18, czujnik3,37.48
czujnik1,38.21, czujnik2,31.19, czujnik3,37.18
czujnik1,38.40, czujnik2,37.48, czujnik3,37.19
czujnik1,38.37, czujnik2,31.07, czujnik3,37.06
czujnik1,39.20, czujnik2,37.64, czujnik3,37.18
czujnik1,37.86, czujnik2,29.91, czujnik3,37.16
czujnik1,38.40, czujnik2,38.40, czujnik3,37.18
czujnik1,38.83, czujnik2,29.46, czujnik3,37.47
czujnik1,39.17, czujnik2,38.50, czujnik3,37.59
czujnik1,38.69, czujnik2,28.42, czujnik3,37.60
czujnik1,37.93, czujnik2,38.76, czujnik3,37.18
czujnik1,26.90, czujnik2,38.42, czujnik3,37.07
czujnik1,26.90, czujnik2,30.37, czujnik3,37.64
czujnik1,38.67, czujnik2,37.62, czujnik3,37.57
czujnik1,38.81, czujnik2,37.53, czujnik3,37.18
czujnik1,37.96, czujnik2,37.59, czujnik3,37.07
czujnik1,38.78, czujnik2,37.16, czujnik3,37.18
czujnik1,38.27, czujnik2,37.18, czujnik3,37.62
czujnik1,38.81, czujnik2,37.53, czujnik3,37.19
czujnik1,39.27, czujnik2,37.13, czujnik3,37.07
czujnik1,37.94, czujnik2,36.73, czujnik3,37.18
czujnik1,37.86, czujnik2,37.59, czujnik3,37.60
czujnik1,37.94, czujnik2,37.09, czujnik3,37.23
czujnik1,38.38, czujnik2,37.99, czujnik3,37.48
czujnik1,27.31, czujnik2,38.86, czujnik3,37.16
czujnik1,37.84, czujnik2,28.42, czujnik3,37.59
czujnik1,26.85, czujnik2,29.25, czujnik3,37.13
czujnik1,38.74, czujnik2,28.44, czujnik3,37.96
czujnik1,38.37, czujnik2,28.79, czujnik3,37.57
czujnik1,38.25, czujnik2,29.74, czujnik3,37.59
czujnik1,38.35, czujnik2,30.87, czujnik3,37.21
czujnik1,38.78, czujnik2,27.50, czujnik3,37.89
czujnik1,37.91, czujnik2,27.59, czujnik3,37.57
czujnik1,38.25, czujnik2,29.30, czujnik3,37.62
czujnik1,38.35, czujnik2,30.05, czujnik3,37.62
czujnik1,39.20, czujnik2,29.64, czujnik3,30.75
czujnik1,37.91, czujnik2,30.51, czujnik3,38.04
czujnik1,37.41, czujnik2,28.47, czujnik3,37.64
czujnik1,38.37, czujnik2,28.72, czujnik3,38.06
czujnik1,39.23, czujnik2,39.76, czujnik3,37.13
czujnik1,39.17, czujnik2,31.17, czujnik3,36.77
czujnik1,26.38, czujnik2,32.69, czujnik3,37.19
czujnik1,38.78, czujnik2,33.50, czujnik3,37.18
czujnik1,26.84, czujnik2,38.03, czujnik3,36.77
czujnik1,27.30, czujnik2,38.45, czujnik3,37.18
czujnik1,38.21, czujnik2,33.54, czujnik3,37.18
czujnik1,26.79, czujnik2,31.97, czujnik3,37.19
