6czujnik1,8.37, czujnik2,8.86, czujnik3,38.81
czujnik1,8.89, czujnik2,9.10, czujnik3,38.98
czujnik1,8.79, czujnik2,9.10, czujnik3,38.96
czujnik1,8.78, czujnik2,9.46, czujnik3,38.95
czujnik1,8.88, czujnik2,9.00, czujnik3,15.77
czujnik1,8.78, czujnik2,9.56, czujnik3,38.91
czujnik1,8.79, czujnik2,9.00, czujnik3,38.96
czujnik1,8.89, czujnik2,9.00, czujnik3,38.83
czujnik1,8.88, czujnik2,9.15, czujnik3,38.96
czujnik1,8.79, czujnik2,9.15, czujnik3,39.30
czujnik1,8.79, czujnik2,9.00, czujnik3,38.91
czujnik1,8.89, czujnik2,9.46, czujnik3,38.86
czujnik1,8.89, czujnik2,9.56, czujnik3,38.93
czujnik1,8.78, czujnik2,8.59, czujnik3,38.91
czujnik1,8.88, czujnik2,9.00, czujnik3,38.84
czujnik1,8.47, czujnik2,9.10, czujnik3,14.25
czujnik1,8.37, czujnik2,9.56, czujnik3,38.95
czujnik1,8.79, czujnik2,9.46, czujnik3,38.93
czujnik1,8.49, czujnik2,9.05, czujnik3,38.84
czujnik1,8.47, czujnik2,9.15, czujnik3,38.91
czujnik1,8.78, czujnik2,9.00, czujnik3,38.55
czujnik1,8.86, czujnik2,9.00, czujnik3,38.83
czujnik1,8.89, czujnik2,8.69, czujnik3,38.96
czujnik1,8.79, czujnik2,9.15, czujnik3,39.37
czujnik1,9.20, czujnik2,9.46, czujnik3,38.93
czujnik1,8.89, czujnik2,9.00, czujnik3,38.45
czujnik1,8.44, czujnik2,8.69, czujnik3,38.95
czujnik1,8.78, czujnik2,9.10, czujnik3,38.93
czujnik1,8.79, czujnik2,9.00, czujnik3,38.81
czujnik1,8.89, czujnik2,9.15, czujnik3,38.54
czujnik1,8.79, czujnik2,9.15, czujnik3,15.36
czujnik1,8.78, czujnik2,8.98, czujnik3,38.98
czujnik1,8.49, czujnik2,9.05, czujnik3,14.25
czujnik1,9.30, czujnik2,9.10, czujnik3,38.95
czujnik1,8.78, czujnik2,9.12, czujnik3,38.50
czujnik1,8.78, czujnik2,9.49, czujnik3,38.95
czujnik1,8.88, czujnik2,9.00, czujnik3,38.93
czujnik1,8.78, czujnik2,9.15, czujnik3,38.89
czujnik1,8.78, czujnik2,9.05, czujnik3,38.54
czujnik1,9.30, czujnik2,8.54, czujnik3,38.84
czujnik1,8.89, czujnik2,9.56, czujnik3,15.77
czujnik1,8.79, czujnik2,9.51, czujnik3,38.52
czujnik1,8.79, czujnik2,9.05, czujnik3,38.96
czujnik1,9.30, czujnik2,9.05, czujnik3,38.84
czujnik1,8.47, czujnik2,9.08, czujnik3,38.96
czujnik1,8.79, czujnik2,8.54, czujnik3,38.95
czujnik1,9.30, czujnik2,8.64, czujnik3,38.86
czujnik1,8.88, czujnik2,9.15, czujnik3,38.54
czujnik1,8.37, czujnik2,9.17, czujnik3,38.96
czujnik1,8.78, czujnik2,8.64, czujnik3,39.37
czujnik1,8.88, czujnik2,9.05, czujnik3,38.83
czujnik1,8.88, czujnik2,8.64, czujnik3,39.39
czujnik1,8.79, czujnik2,9.05, czujnik3,38.96
czujnik1,8.49, czujnik2,9.05, czujnik3,14.54
czujnik1,8.88, czujnik2,9.20, czujnik3,38.95
czujnik1,9.18, czujnik2,9.10, czujnik3,38.95
czujnik1,9.18, czujnik2,9.05, czujnik3,38.96
czujnik1,8.88, czujnik2,9.05, czujnik3,38.44
czujnik1,8.88, czujnik2,9.15, czujnik3,38.54
czujnik1,8.79, czujnik2,9.10, czujnik3,38.96
czujnik1,8.38, czujnik2,9.00, czujnik3,38.83
