8czujnik1,38.38, czujnik2,38.04, czujnik3,27.47
czujnik1,37.96, czujnik2,28.59, czujnik3,36.77
czujnik1,38.27, czujnik2,30.82, czujnik3,37.19
czujnik1,38.38, czujnik2,29.05, czujnik3,26.96
czujnik1,38.79, czujnik2,29.42, czujnik3,27.26
czujnik1,38.35, czujnik2,28.96, czujnik3,27.26
czujnik1,38.27, czujnik2,29.10, czujnik3,27.70
czujnik1,39.22, czujnik2,29.81, czujnik3,28.95
czujnik1,37.96, czujnik2,37.59, czujnik3,30.14
czujnik1,38.37, czujnik2,38.42, czujnik3,27.98
czujnik1,39.08, czujnik2,37.96, czujnik3,28.13
czujnik1,38.38, czujnik2,30.34, czujnik3,37.21
czujnik1,38.79, czujnik2,29.56, czujnik3,37.55
czujnik1,38.37, czujnik2,29.10, czujnik3,36.39
czujnik1,38.67, czujnik2,30.03, czujnik3,36.79
czujnik1,38.81, czujnik2,29.47, czujnik3,36.77
czujnik1,38.83, czujnik2,30.70, czujnik3,27.18
czujnik1,38.37, czujnik2,31.50, czujnik3,26.21
czujnik1,38.64, czujnik2,37.60, czujnik3,26.73
czujnik1,38.40, czujnik2,37.96, czujnik3,26.34
czujnik1,38.83, czujnik2,38.88, czujnik3,26.17
czujnik1,37.94, czujnik2,37.99, czujnik3,26.14
czujnik1,37.84, czujnik2,37.59, czujnik3,25.51
czujnik1,37.96, czujnik2,38.37, czujnik3,26.04
czujnik1,37.93, czujnik2,38.47, czujnik3,25.51
czujnik1,38.83, czujnik2,38.47, czujnik3,25.46
czujnik1,39.15, czujnik2,38.03, czujnik3,25.56
czujnik1,37.96, czujnik2,37.50, czujnik3,26.02
czujnik1,38.37, czujnik2,38.03, czujnik3,25.90
czujnik1,38.37, czujnik2,38.08, czujnik3,26.75
czujnik1,38.71, czujnik2,38.47, czujnik3,26.79
czujnik1,38.35, czujnik2,37.50, czujnik3,26.34
czujnik1,38.38, czujnik2,38.01, czujnik3,26.24
czujnik1,38.37, czujnik2,38.08, czujnik3,27.13
czujnik1,38.71, czujnik2,37.14, czujnik3,26.75
czujnik1,38.40, czujnik2,37.45, czujnik3,26.29
czujnik1,38.40, czujnik2,38.47, czujnik3,26.14
czujnik1,38.37, czujnik2,38.44, czujnik3,25.66
czujnik1,37.86, czujnik2,37.99, czujnik3,25.77
czujnik1,38.37, czujnik2,39.20, czujnik3,36.36
czujnik1,37.96, czujnik2,37.96, czujnik3,26.96
czujnik1,37.96, czujnik2,37.98, czujnik3,27.98
czujnik1,37.84, czujnik2,38.04, czujnik3,36.87
czujnik1,37.94, czujnik2,27.47, czujnik3,36.43
czujnik1,37.53, czujnik2,27.47, czujnik3,33.54
czujnik1,38.81, czujnik2,37.53, czujnik3,33.54
czujnik1,37.84, czujnik2,38.01, czujnik3,37.65
czujnik1,38.81, czujnik2,37.91, czujnik3,26.33
czujnik1,38.78, czujnik2,38.47, czujnik3,29.98
czujnik1,37.94, czujnik2,38.44, czujnik3,27.98
czujnik1,38.25, czujnik2,38.89, czujnik3,38.04
czujnik1,38.83, czujnik2,37.87, czujnik3,26.45
czujnik1,37.96, czujnik2,38.49, czujnik3,26.29
czujnik1,38.37, czujnik2,37.96, czujnik3,37.65
czujnik1,38.27, czujnik2,37.96, czujnik3,26.34
czujnik1,38.37, czujnik2,37.93, czujnik3,37.60
czujnik1,38.40, czujnik2,37.60, czujnik3,37.11
czujnik1,38.33, czujnik2,37.21, czujnik3,37.64
czujnik1,37.86, czujnik2,37.14, czujnik3,37.23
czujnik1,38.38, czujnik2,37.50, czujnik3,37.23
