6czujnik1,19.23, czujnik2,17.81, czujnik3,13.72
czujnik1,26.24, czujnik2,17.24, czujnik3,13.81
czujnik1,26.72, czujnik2,20.68, czujnik3,13.86
czujnik1,26.58, czujnik2,16.02, czujnik3,14.49
czujnik1,27.45, czujnik2,15.61, czujnik3,13.91
czujnik1,26.70, czujnik2,16.43, czujnik3,14.49
czujnik1,26.68, czujnik2,16.02, czujnik3,14.20
czujnik1,25.73, czujnik2,17.69, czujnik3,13.81
czujnik1,24.90, czujnik2,15.61, czujnik3,13.96
czujnik1,25.00, czujnik2,16.02, czujnik3,14.90
czujnik1,26.29, czujnik2,16.02, czujnik3,14.22
czujnik1,24.91, czujnik2,15.31, czujnik3,14.20
czujnik1,26.22, czujnik2,15.19, czujnik3,13.96
czujnik1,26.34, czujnik2,16.41, czujnik3,16.17
czujnik1,27.52, czujnik2,16.02, czujnik3,13.86
czujnik1,27.04, czujnik2,18.11, czujnik3,13.81
czujnik1,26.19, czujnik2,16.43, czujnik3,13.50
czujnik1,25.48, czujnik2,19.85, czujnik3,13.81
czujnik1,26.75, czujnik2,15.61, czujnik3,13.44
czujnik1,24.91, czujnik2,38.25, czujnik3,13.40
czujnik1,24.91, czujnik2,38.10, czujnik3,14.32
czujnik1,23.79, czujnik2,16.43, czujnik3,14.49
czujnik1,22.87, czujnik2,16.41, czujnik3,13.81
czujnik1,22.40, czujnik2,16.00, czujnik3,14.90
czujnik1,23.79, czujnik2,18.52, czujnik3,14.61
czujnik1,23.32, czujnik2,16.38, czujnik3,14.90
czujnik1,30.02, czujnik2,17.60, czujnik3,14.49
czujnik1,29.05, czujnik2,18.47, czujnik3,14.49
czujnik1,24.85, czujnik2,16.73, czujnik3,15.68
czujnik1,27.04, czujnik2,16.79, czujnik3,14.51
czujnik1,25.41, czujnik2,38.21, czujnik3,14.49
czujnik1,25.75, czujnik2,38.21, czujnik3,14.85
czujnik1,25.73, czujnik2,15.51, czujnik3,15.68
czujnik1,24.97, czujnik2,16.31, czujnik3,15.20
czujnik1,28.28, czujnik2,15.92, czujnik3,15.20
czujnik1,25.32, czujnik2,15.92, czujnik3,15.20
czujnik1,26.96, czujnik2,16.33, czujnik3,15.31
czujnik1,38.16, czujnik2,15.92, czujnik3,15.63
czujnik1,38.55, czujnik2,16.73, czujnik3,14.81
czujnik1,25.29, czujnik2,16.31, czujnik3,15.27
czujnik1,28.18, czujnik2,17.14, czujnik3,37.50
