8czujnik1,38.16, czujnik2,38.69, czujnik3,16.60
czujnik1,38.20, czujnik2,37.84, czujnik3,14.32
czujnik1,38.20, czujnik2,39.52, czujnik3,14.32
czujnik1,38.10, czujnik2,38.28, czujnik3,14.32
czujnik1,38.20, czujnik2,38.59, czujnik3,14.69
czujnik1,38.18, czujnik2,38.25, czujnik3,14.32
czujnik1,38.20, czujnik2,37.84, czujnik3,14.59
czujnik1,38.10, czujnik2,37.84, czujnik3,15.00
czujnik1,38.20, czujnik2,38.20, czujnik3,14.69
czujnik1,38.20, czujnik2,38.25, czujnik3,14.57
czujnik1,38.18, czujnik2,38.25, czujnik3,15.02
czujnik1,38.10, czujnik2,38.25, czujnik3,13.86
czujnik1,38.20, czujnik2,41.67, czujnik3,13.96
czujnik1,37.79, czujnik2,38.69, czujnik3,15.00
czujnik1,38.20, czujnik2,38.69, czujnik3,14.59
czujnik1,38.08, czujnik2,38.25, czujnik3,14.59
czujnik1,38.64, czujnik2,39.01, czujnik3,14.37
czujnik1,38.16, czujnik2,40.46, czujnik3,14.25
czujnik1,37.81, czujnik2,38.27, czujnik3,15.00
czujnik1,38.11, czujnik2,41.73, czujnik3,15.41
czujnik1,37.79, czujnik2,39.01, czujnik3,14.64
czujnik1,38.20, czujnik2,39.52, czujnik3,15.41
czujnik1,38.15, czujnik2,39.15, czujnik3,15.00
czujnik1,38.10, czujnik2,38.66, czujnik3,15.43
czujnik1,38.16, czujnik2,39.42, czujnik3,15.82
czujnik1,38.18, czujnik2,38.67, czujnik3,53.57
czujnik1,38.61, czujnik2,39.98, czujnik3,39.98
czujnik1,38.10, czujnik2,38.25, czujnik3,38.69
czujnik1,38.21, czujnik2,38.16, czujnik3,38.67
czujnik1,37.79, czujnik2,38.25, czujnik3,39.01
czujnik1,37.79, czujnik2,38.66, czujnik3,40.03
czujnik1,38.08, czujnik2,37.81, czujnik3,38.67
czujnik1,37.79, czujnik2,38.16, czujnik3,39.52
czujnik1,38.20, czujnik2,39.57, czujnik3,38.13
czujnik1,37.79, czujnik2,38.21, czujnik3,41.31
czujnik1,37.69, czujnik2,40.02, czujnik3,14.54
czujnik1,38.21, czujnik2,46.34, czujnik3,14.64
czujnik1,38.64, czujnik2,38.28, czujnik3,40.32
czujnik1,38.23, czujnik2,38.27, czujnik3,15.00
czujnik1,38.54, czujnik2,38.25, czujnik3,38.72
czujnik1,38.18, czujnik2,38.15, czujnik3,14.64
czujnik1,38.20, czujnik2,43.40, czujnik3,14.56
czujnik1,38.20, czujnik2,39.17, czujnik3,14.54
czujnik1,38.11, czujnik2,38.71, czujnik3,14.25
czujnik1,38.18, czujnik2,38.61, czujnik3,15.41
czujnik1,38.57, czujnik2,38.25, czujnik3,14.27
czujnik1,38.20, czujnik2,38.25, czujnik3,19.98
czujnik1,38.10, czujnik2,37.84, czujnik3,14.54
czujnik1,38.21, czujnik2,39.47, czujnik3,18.28
czujnik1,38.55, czujnik2,42.48, czujnik3,15.83
czujnik1,38.21, czujnik2,39.12, czujnik3,14.54
czujnik1,38.10, czujnik2,38.72, czujnik3,14.54
czujnik1,38.18, czujnik2,38.16, czujnik3,14.64
