1czujnik1,17.19, czujnik2,15.90, czujnik3,14.49
czujnik1,19.69, czujnik2,17.55, czujnik3,13.96
czujnik1,19.71, czujnik2,17.50, czujnik3,38.98
czujnik1,38.16, czujnik2,17.55, czujnik3,38.89
czujnik1,37.65, czujnik2,18.37, czujnik3,13.86
czujnik1,38.18, czujnik2,17.55, czujnik3,13.08
czujnik1,38.13, czujnik2,16.72, czujnik3,44.83
czujnik1,20.61, czujnik2,17.55, czujnik3,14.56
czujnik1,38.06, czujnik2,17.14, czujnik3,13.38
czujnik1,38.61, czujnik2,19.59, czujnik3,44.44
czujnik1,18.93, czujnik2,16.73, czujnik3,40.24
czujnik1,19.74, czujnik2,17.55, czujnik3,21.22
czujnik1,37.64, czujnik2,17.55, czujnik3,14.27
czujnik1,38.15, czujnik2,16.31, czujnik3,22.04
czujnik1,18.50, czujnik2,15.92, czujnik3,41.11
czujnik1,20.17, czujnik2,16.73, czujnik3,21.21
czujnik1,19.37, czujnik2,16.73, czujnik3,46.53
czujnik1,38.18, czujnik2,17.96, czujnik3,13.50
