4czujnik1,16.77, czujnik2,39.97, czujnik3,37.82
czujnik1,15.51, czujnik2,14.56, czujnik3,37.55
czujnik1,15.10, czujnik2,14.51, czujnik3,17.77
czujnik1,14.69, czujnik2,17.40, czujnik3,17.01
czujnik1,14.83, czujnik2,16.58, czujnik3,15.82
czujnik1,14.73, czujnik2,15.36, czujnik3,15.36
czujnik1,15.15, czujnik2,15.29, czujnik3,17.02
czujnik1,15.15, czujnik2,14.83, czujnik3,16.19
czujnik1,15.24, czujnik2,15.24, czujnik3,17.82
czujnik1,15.49, czujnik2,19.49, czujnik3,19.06
czujnik1,15.95, czujnik2,14.51, czujnik3,37.98
czujnik1,15.15, czujnik2,40.90, czujnik3,37.48
czujnik1,15.49, czujnik2,14.80, czujnik3,37.94
czujnik1,15.51, czujnik2,19.88, czujnik3,37.96
czujnik1,16.36, czujnik2,14.51, czujnik3,19.05
czujnik1,15.09, czujnik2,39.98, czujnik3,19.00
czujnik1,15.92, czujnik2,15.66, czujnik3,18.59
czujnik1,15.56, czujnik2,14.88, czujnik3,37.94
czujnik1,15.15, czujnik2,14.52, czujnik3,37.94
czujnik1,14.46, czujnik2,14.51, czujnik3,19.00
czujnik1,15.56, czujnik2,14.51, czujnik3,37.93
czujnik1,15.54, czujnik2,14.15, czujnik3,21.48
czujnik1,15.56, czujnik2,40.00, czujnik3,37.55
czujnik1,15.51, czujnik2,14.47, czujnik3,37.43
czujnik1,15.20, czujnik2,14.78, czujnik3,37.55
czujnik1,15.15, czujnik2,15.36, czujnik3,37.53
czujnik1,15.15, czujnik2,14.51, czujnik3,37.94
czujnik1,14.74, czujnik2,14.49, czujnik3,37.45
czujnik1,14.85, czujnik2,14.51, czujnik3,37.96
czujnik1,15.15, czujnik2,14.61, czujnik3,37.96
czujnik1,15.54, czujnik2,14.51, czujnik3,37.55
czujnik1,17.60, czujnik2,15.26, czujnik3,37.45
czujnik1,15.97, czujnik2,16.94, czujnik3,37.93
czujnik1,14.74, czujnik2,38.67, czujnik3,37.53
czujnik1,14.46, czujnik2,38.55, czujnik3,37.96
czujnik1,14.74, czujnik2,21.12, czujnik3,37.86
czujnik1,15.54, czujnik2,15.26, czujnik3,37.93
czujnik1,14.47, czujnik2,15.71, czujnik3,37.96
czujnik1,15.54, czujnik2,15.26, czujnik3,37.55
czujnik1,15.51, czujnik2,15.65, czujnik3,37.04
czujnik1,15.90, czujnik2,38.66, czujnik3,37.53
czujnik1,16.31, czujnik2,39.57, czujnik3,37.53
czujnik1,16.79, czujnik2,38.98, czujnik3,37.96
czujnik1,16.36, czujnik2,40.02, czujnik3,38.27
czujnik1,15.56, czujnik2,15.24, czujnik3,37.55
czujnik1,15.54, czujnik2,38.69, czujnik3,37.55
czujnik1,15.95, czujnik2,40.80, czujnik3,37.96
